id,term,year,quarter,course_id,class_num,school,subject,catalog_num,section,title,instructor,start_time,end_time,meeting_days
125186,2015 Spring,2015,Spring,4020,32344,MUSIC,WIND_PER,357-0,22,Reed Making,Robert E Morgan,,,
125187,2015 Spring,2015,Spring,4022,32063,MUSIC,WIND_PER,359-0,20,Teaching Techniques,Shawn David Vondran,10:00,10:50,Th
125188,2015 Spring,2015,Spring,16708,32096,MUSIC,WIND_PER,360-0,20,Bass Clarinet,J Lawrie Bloom,,,
125189,2015 Spring,2015,Spring,4023,32467,MUSIC,WIND_PER,361-0,20,English Horn,Scott A Hostetler,,,
125191,2015 Spring,2015,Spring,16483,32361,MUSIC,WIND_PER,370-0,21,Junior Recital,John W Thorne,,,
125192,2015 Spring,2015,Spring,16483,32362,MUSIC,WIND_PER,370-0,22,Junior Recital,Richard K Graef,,,
125193,2015 Spring,2015,Spring,16483,32363,MUSIC,WIND_PER,370-0,23,Junior Recital,Scott A Hostetler,,,
125194,2015 Spring,2015,Spring,16483,32364,MUSIC,WIND_PER,370-0,24,Junior Recital,Michael L Henoch,,,
125195,2015 Spring,2015,Spring,16483,32365,MUSIC,WIND_PER,370-0,25,Junior Recital,Robert E Morgan,,,
125196,2015 Spring,2015,Spring,16483,32366,MUSIC,WIND_PER,370-0,26,Junior Recital,Leslie A Grimm,,,
125197,2015 Spring,2015,Spring,16483,32367,MUSIC,WIND_PER,370-0,27,Junior Recital,J Lawrie Bloom,,,
125190,2015 Spring,2015,Spring,16483,32097,MUSIC,WIND_PER,370-0,20,Junior Recital,Steven H Cohen,,,
125200,2015 Spring,2015,Spring,16483,32371,MUSIC,WIND_PER,370-0,31,Junior Recital,Robert James Sullivan,,,
125198,2015 Spring,2015,Spring,16483,32368,MUSIC,WIND_PER,370-0,28,Junior Recital,Timothy Patrick McAllister,,,
125202,2015 Spring,2015,Spring,16483,32373,MUSIC,WIND_PER,370-0,33,Junior Recital,Gail Marie Williams,,,
125203,2015 Spring,2015,Spring,16483,32374,MUSIC,WIND_PER,370-0,34,Junior Recital,Rex A Martin,,,
125199,2015 Spring,2015,Spring,16483,32369,MUSIC,WIND_PER,370-0,29,Junior Recital,David Edward McGill,,,
125201,2015 Spring,2015,Spring,16483,32372,MUSIC,WIND_PER,370-0,32,Junior Recital,,,,
125204,2015 Spring,2015,Spring,16483,32375,MUSIC,WIND_PER,370-0,35,Junior Recital,Michael John Mulcahy,,,
125205,2015 Spring,2015,Spring,16483,32376,MUSIC,WIND_PER,370-0,36,Junior Recital,Hsin-Yi Wu,,,
125213,2015 Spring,2015,Spring,4025,32383,MUSIC,WIND_PER,380-0,27,Senior Recital,J Lawrie Bloom,,,
125206,2015 Spring,2015,Spring,4025,31891,MUSIC,WIND_PER,380-0,20,Senior Recital,Steven H Cohen,,,
125207,2015 Spring,2015,Spring,4025,32377,MUSIC,WIND_PER,380-0,21,Senior Recital,John W Thorne,,,
125208,2015 Spring,2015,Spring,4025,32378,MUSIC,WIND_PER,380-0,22,Senior Recital,Richard K Graef,,,
125209,2015 Spring,2015,Spring,4025,32379,MUSIC,WIND_PER,380-0,23,Senior Recital,Scott A Hostetler,,,
125210,2015 Spring,2015,Spring,4025,32380,MUSIC,WIND_PER,380-0,24,Senior Recital,Michael L Henoch,,,
125211,2015 Spring,2015,Spring,4025,32381,MUSIC,WIND_PER,380-0,25,Senior Recital,Robert E Morgan,,,
125212,2015 Spring,2015,Spring,4025,32382,MUSIC,WIND_PER,380-0,26,Senior Recital,Leslie A Grimm,,,
125215,2015 Spring,2015,Spring,4025,32385,MUSIC,WIND_PER,380-0,29,Senior Recital,David Edward McGill,,,
125218,2015 Spring,2015,Spring,4025,32386,MUSIC,WIND_PER,380-0,33,Senior Recital,Gail Marie Williams,,,
125220,2015 Spring,2015,Spring,4025,32388,MUSIC,WIND_PER,380-0,35,Senior Recital,Michael John Mulcahy,,,
125221,2015 Spring,2015,Spring,4025,32389,MUSIC,WIND_PER,380-0,36,Senior Recital,Hsin-Yi Wu,,,
125219,2015 Spring,2015,Spring,4025,32387,MUSIC,WIND_PER,380-0,34,Senior Recital,Rex A Martin,,,
125217,2015 Spring,2015,Spring,4025,32410,MUSIC,WIND_PER,380-0,32,Senior Recital,,,,
125216,2015 Spring,2015,Spring,4025,32409,MUSIC,WIND_PER,380-0,31,Senior Recital,Robert James Sullivan,,,
125214,2015 Spring,2015,Spring,4025,32384,MUSIC,WIND_PER,380-0,28,Senior Recital,Timothy Patrick McAllister,,,
125226,2015 Spring,2015,Spring,18696,32240,MUSIC,WIND_PER,390-0,25,Studio Class,Michael L Henoch,20:00,21:30,Mo
125222,2015 Spring,2015,Spring,18696,32236,MUSIC,WIND_PER,390-0,20,Studio Class,Robert James Sullivan,12:00,13:30,We
125230,2015 Spring,2015,Spring,18696,32446,MUSIC,WIND_PER,390-0,31,Studio Class,John W Thorne,16:30,18:00,Mo
125225,2015 Spring,2015,Spring,18696,32239,MUSIC,WIND_PER,390-0,24,Studio Class,Steven H Cohen,18:00,19:50,Mo
125223,2015 Spring,2015,Spring,18696,32237,MUSIC,WIND_PER,390-0,22,Studio Class,Timothy Patrick McAllister,13:00,13:50,Mo
125227,2015 Spring,2015,Spring,18696,32243,MUSIC,WIND_PER,390-0,28,Studio Class,Michael John Mulcahy,16:15,17:00,Mo
125224,2015 Spring,2015,Spring,18696,32238,MUSIC,WIND_PER,390-0,23,Studio Class,David Edward McGill,17:00,19:00,Th
125229,2015 Spring,2015,Spring,18696,32445,MUSIC,WIND_PER,390-0,30,Studio Class,Gail Marie Williams,12:00,13:30,We
125228,2015 Spring,2015,Spring,18696,32390,MUSIC,WIND_PER,390-0,29,Studio Class,Hsin-Yi Wu,12:00,14:00,We
125234,2015 Spring,2015,Spring,16452,32111,MUSIC,WIND_PER,392-0,25,Studio Ensemble for Music Majors,Rex A Martin,08:00,09:00,Mo
125236,2015 Spring,2015,Spring,16452,32131,MUSIC,WIND_PER,392-0,27,Studio Ensemble for Music Majors,Hsin-Yi Wu,19:00,22:00,TuWe
125233,2015 Spring,2015,Spring,16452,32110,MUSIC,WIND_PER,392-0,24,Studio Ensemble for Music Majors,Grant Terence Leahy,20:00,22:00,Mo
125232,2015 Spring,2015,Spring,16452,32252,MUSIC,WIND_PER,392-0,22,Studio Ensemble for Music Majors,Thomas Michael Snydacker,19:00,21:00,We
125235,2015 Spring,2015,Spring,16452,32112,MUSIC,WIND_PER,392-0,26,Studio Ensemble for Music Majors,Gail Marie Williams,12:00,13:30,MoFr
125231,2015 Spring,2015,Spring,16452,32109,MUSIC,WIND_PER,392-0,21,Studio Ensemble for Music Majors,Thomas Michael Snydacker,,,
125237,2015 Spring,2015,Spring,18697,32517,MUSIC,WIND_PER,393-0,20,Repertoire Studies,Jonathan C Boen,09:30,10:50,Mo
125241,2015 Spring,2015,Spring,18697,32449,MUSIC,WIND_PER,393-0,24,Repertoire Studies,John W Thorne,13:00,14:00,Fr
125239,2015 Spring,2015,Spring,18697,32259,MUSIC,WIND_PER,393-0,22,Repertoire Studies,Steven H Cohen,12:00,12:50,We
125243,2015 Spring,2015,Spring,18697,38721,MUSIC,WIND_PER,393-0,26,Repertoire Studies,Rex A Martin,18:00,19:00,Tu
125238,2015 Spring,2015,Spring,18697,32519,MUSIC,WIND_PER,393-0,21,Repertoire Studies,Shawn David Vondran,12:00,13:30,Th
125240,2015 Spring,2015,Spring,18697,32260,MUSIC,WIND_PER,393-0,23,Repertoire Studies,Jonathan C Boen,11:00,11:50,Mo
125242,2015 Spring,2015,Spring,18697,32480,MUSIC,WIND_PER,393-0,25,Repertoire Studies,Robert James Sullivan,14:00,15:30,Tu
125244,2015 Spring,2015,Spring,4028,31899,MUSIC,WIND_PER,411-0,21,Applied Flute for Music Majors,John W Thorne,,,
125245,2015 Spring,2015,Spring,4028,31900,MUSIC,WIND_PER,411-0,22,Applied Flute for Music Majors,Richard K Graef,,,
125248,2015 Spring,2015,Spring,4029,32042,MUSIC,WIND_PER,412-0,23,Applied Oboe for Music Majors,Robert E Morgan,,,
125246,2015 Spring,2015,Spring,4029,31901,MUSIC,WIND_PER,412-0,21,Applied Oboe for Music Majors,Scott A Hostetler,,,
125247,2015 Spring,2015,Spring,4029,31902,MUSIC,WIND_PER,412-0,22,Applied Oboe for Music Majors,Michael L Henoch,,,
125251,2015 Spring,2015,Spring,4030,31905,MUSIC,WIND_PER,413-0,23,Applied Clarinet for Music Majors,J Lawrie Bloom,,,
125249,2015 Spring,2015,Spring,4030,31903,MUSIC,WIND_PER,413-0,21,Applied Clarinet for Music Majors,Steven H Cohen,,,
125250,2015 Spring,2015,Spring,4030,31904,MUSIC,WIND_PER,413-0,22,Applied Clarinet for Music Majors,Leslie A Grimm,,,
125252,2015 Spring,2015,Spring,4031,31906,MUSIC,WIND_PER,414-0,20,Applied Saxophone for Music Majors,Timothy Patrick McAllister,,,
125253,2015 Spring,2015,Spring,4032,31907,MUSIC,WIND_PER,415-0,21,Applied Bassoon for Music Majors,David Edward McGill,,,
125254,2015 Spring,2015,Spring,4033,31908,MUSIC,WIND_PER,421-0,21,Applied Trumpet for Music Majors,Robert James Sullivan,,,
125255,2015 Spring,2015,Spring,4033,31909,MUSIC,WIND_PER,421-0,22,Applied Trumpet for Music Majors,Channing P Philbrick,,,
125256,2015 Spring,2015,Spring,4034,31910,MUSIC,WIND_PER,422-0,21,Applied French Horn for Music Majors,Gail Marie Williams,,,
125257,2015 Spring,2015,Spring,4035,31911,MUSIC,WIND_PER,423-0,20,Applied Euphonium for Music Majors,Rex A Martin,,,
125258,2015 Spring,2015,Spring,4036,31912,MUSIC,WIND_PER,424-0,21,Applied Trombone for Music Majors,Michael John Mulcahy,,,
125259,2015 Spring,2015,Spring,4037,31913,MUSIC,WIND_PER,425-0,20,Applied Tuba for Music Majors,Rex A Martin,,,
125260,2015 Spring,2015,Spring,4038,31914,MUSIC,WIND_PER,431-0,20,Applied Percussion for Music Majors,Hsin-Yi Wu,,,
125271,2015 Spring,2015,Spring,4046,32401,MUSIC,WIND_PER,480-0,31,MM Recital,Robert James Sullivan,,,
125269,2015 Spring,2015,Spring,4046,32398,MUSIC,WIND_PER,480-0,28,MM Recital,Timothy Patrick McAllister,,,
125268,2015 Spring,2015,Spring,4046,32397,MUSIC,WIND_PER,480-0,27,MM Recital,J Lawrie Bloom,,,
125276,2015 Spring,2015,Spring,4046,32406,MUSIC,WIND_PER,480-0,36,MM Recital,Hsin-Yi Wu,,,
125267,2015 Spring,2015,Spring,4046,32396,MUSIC,WIND_PER,480-0,26,MM Recital,Leslie A Grimm,,,
125275,2015 Spring,2015,Spring,4046,32405,MUSIC,WIND_PER,480-0,35,MM Recital,Michael John Mulcahy,,,
125273,2015 Spring,2015,Spring,4046,32403,MUSIC,WIND_PER,480-0,33,MM Recital,Gail Marie Williams,,,
125272,2015 Spring,2015,Spring,4046,32402,MUSIC,WIND_PER,480-0,32,MM Recital,,,,
125274,2015 Spring,2015,Spring,4046,32404,MUSIC,WIND_PER,480-0,34,MM Recital,Rex A Martin,,,
125262,2015 Spring,2015,Spring,4046,32391,MUSIC,WIND_PER,480-0,21,MM Recital,John W Thorne,,,
125261,2015 Spring,2015,Spring,4046,31915,MUSIC,WIND_PER,480-0,20,MM Recital,Steven H Cohen,,,
125264,2015 Spring,2015,Spring,4046,32393,MUSIC,WIND_PER,480-0,23,MM Recital,Scott A Hostetler,,,
125265,2015 Spring,2015,Spring,4046,32394,MUSIC,WIND_PER,480-0,24,MM Recital,Michael L Henoch,,,
125266,2015 Spring,2015,Spring,4046,32395,MUSIC,WIND_PER,480-0,25,MM Recital,Robert E Morgan,,,
125263,2015 Spring,2015,Spring,4046,32392,MUSIC,WIND_PER,480-0,22,MM Recital,Richard K Graef,,,
125270,2015 Spring,2015,Spring,4046,32399,MUSIC,WIND_PER,480-0,29,MM Recital,David Edward McGill,,,
125280,2015 Spring,2015,Spring,18698,32247,MUSIC,WIND_PER,490-0,24,Studio Class,Steven H Cohen,18:00,19:50,Mo
125279,2015 Spring,2015,Spring,18698,32246,MUSIC,WIND_PER,490-0,23,Studio Class,David Edward McGill,17:00,19:00,Th
125284,2015 Spring,2015,Spring,18698,32447,MUSIC,WIND_PER,490-0,30,Studio Class,Gail Marie Williams,12:00,13:30,We
125283,2015 Spring,2015,Spring,18698,32407,MUSIC,WIND_PER,490-0,29,Studio Class,Hsin-Yi Wu,12:00,14:00,We
125277,2015 Spring,2015,Spring,18698,32244,MUSIC,WIND_PER,490-0,20,Studio Class,Robert James Sullivan,12:00,13:30,We
125282,2015 Spring,2015,Spring,18698,32251,MUSIC,WIND_PER,490-0,28,Studio Class,Michael John Mulcahy,16:15,17:00,Mo
125285,2015 Spring,2015,Spring,18698,32448,MUSIC,WIND_PER,490-0,31,Studio Class,John W Thorne,16:30,18:00,Mo
125281,2015 Spring,2015,Spring,18698,32248,MUSIC,WIND_PER,490-0,25,Studio Class,Michael L Henoch,20:00,21:30,Mo
125278,2015 Spring,2015,Spring,18698,32245,MUSIC,WIND_PER,490-0,22,Studio Class,Timothy Patrick McAllister,13:00,13:50,Mo
125288,2015 Spring,2015,Spring,18700,32255,MUSIC,WIND_PER,492-0,24,Studio Ensemble for Music Majors,Grant Terence Leahy,20:00,22:00,Mo
125286,2015 Spring,2015,Spring,18700,32253,MUSIC,WIND_PER,492-0,21,Studio Ensemble for Music Majors,Thomas Michael Snydacker,,,
125287,2015 Spring,2015,Spring,18700,32254,MUSIC,WIND_PER,492-0,22,Studio Ensemble for Music Majors,Thomas Michael Snydacker,19:00,21:00,We
125289,2015 Spring,2015,Spring,18700,32256,MUSIC,WIND_PER,492-0,25,Studio Ensemble for Music Majors,Rex A Martin,08:00,09:00,Mo
125290,2015 Spring,2015,Spring,18700,32257,MUSIC,WIND_PER,492-0,26,Studio Ensemble for Music Majors,Gail Marie Williams,12:00,13:30,MoFr
125291,2015 Spring,2015,Spring,18700,32258,MUSIC,WIND_PER,492-0,27,Studio Ensemble for Music Majors,Hsin-Yi Wu,19:00,22:00,TuWe
125293,2015 Spring,2015,Spring,18699,32520,MUSIC,WIND_PER,493-0,21,Repertoire Studies,Shawn David Vondran,12:00,13:30,Th
125296,2015 Spring,2015,Spring,18699,32450,MUSIC,WIND_PER,493-0,24,Repertoire Studies,John W Thorne,13:00,14:00,Fr
125292,2015 Spring,2015,Spring,18699,32518,MUSIC,WIND_PER,493-0,20,Repertoire Studies,Jonathan C Boen,09:30,10:50,Mo
125294,2015 Spring,2015,Spring,18699,32261,MUSIC,WIND_PER,493-0,22,Repertoire Studies,Steven H Cohen,12:00,12:50,We
125295,2015 Spring,2015,Spring,18699,32262,MUSIC,WIND_PER,493-0,23,Repertoire Studies,Jonathan C Boen,11:00,11:50,Mo
125297,2015 Spring,2015,Spring,18699,32481,MUSIC,WIND_PER,493-0,25,Repertoire Studies,Robert James Sullivan,14:00,15:30,Tu
125298,2015 Spring,2015,Spring,18699,38722,MUSIC,WIND_PER,493-0,26,Repertoire Studies,Rex A Martin,18:00,19:00,Th
125299,2015 Spring,2015,Spring,4048,31924,MUSIC,WIND_PER,511-0,21,Applied Flute for Music Majors,John W Thorne,,,
125300,2015 Spring,2015,Spring,4049,31925,MUSIC,WIND_PER,512-0,21,Applied Oboe for Music Majors,Scott A Hostetler,,,
125301,2015 Spring,2015,Spring,4049,31926,MUSIC,WIND_PER,512-0,22,Applied Oboe for Music Majors,Michael L Henoch,,,
125302,2015 Spring,2015,Spring,4049,32043,MUSIC,WIND_PER,512-0,23,Applied Oboe for Music Majors,Robert E Morgan,,,
125305,2015 Spring,2015,Spring,4050,32030,MUSIC,WIND_PER,513-0,23,Applied Clarinet for Music Majors,J Lawrie Bloom,,,
125304,2015 Spring,2015,Spring,4050,32113,MUSIC,WIND_PER,513-0,22,Applied Clarinet for Music Majors,Leslie A Grimm,,,
125303,2015 Spring,2015,Spring,4050,31927,MUSIC,WIND_PER,513-0,21,Applied Clarinet for Music Majors,Steven H Cohen,,,
125306,2015 Spring,2015,Spring,4051,31928,MUSIC,WIND_PER,514-0,20,Applied Saxophone for Music Majors,Timothy Patrick McAllister,,,
125307,2015 Spring,2015,Spring,4052,31929,MUSIC,WIND_PER,515-0,21,Applied Bassoon for Music Majors,David Edward McGill,,,
125309,2015 Spring,2015,Spring,4053,31931,MUSIC,WIND_PER,521-0,22,Applied Trumpet for Music Majors,Channing P Philbrick,,,
125308,2015 Spring,2015,Spring,4053,31930,MUSIC,WIND_PER,521-0,21,Applied Trumpet for Music Majors,Robert James Sullivan,,,
125310,2015 Spring,2015,Spring,4054,31932,MUSIC,WIND_PER,522-0,21,Applied French Horn for Music Majors,Gail Marie Williams,,,
125311,2015 Spring,2015,Spring,4055,31933,MUSIC,WIND_PER,523-0,20,Applied Euphonium for Music Majors,Rex A Martin,,,
125312,2015 Spring,2015,Spring,4056,31934,MUSIC,WIND_PER,524-0,21,Applied Trombone for Music Majors,Michael John Mulcahy,,,
125313,2015 Spring,2015,Spring,4057,31935,MUSIC,WIND_PER,525-0,20,Applied Tuba for Music Majors,Rex A Martin,,,
125314,2015 Spring,2015,Spring,4058,31936,MUSIC,WIND_PER,531-0,20,Applied Percussion for Music Majors,Hsin-Yi Wu,,,
125315,2015 Spring,2015,Spring,4060,31937,MUSIC,WIND_PER,580-0,20,DMA Recital,Donna Su,,,
125316,2015 Spring,2015,Spring,4061,31938,MUSIC,WIND_PER,585-0,20,DMA Lecture Recital,Donna Su,,,
125317,2015 Spring,2015,Spring,4061,38705,MUSIC,WIND_PER,585-0,21,DMA Lecture Recital,Donna Su,,,
125318,2015 Spring,2015,Spring,4064,31939,MUSIC,WIND_PER,595-0,20,DMA Research Document,Donna Su,,,
124576,2015 Spring,2015,Spring,5531,32523,NDGR,NAV_SCI,350-0,20,Naval Science Lab,Colin Phillip Boynton,07:00,08:50,We
126672,2015 Spring,2015,Spring,702,35787,SESP,HDPS,301-0,20,The Counseling Process:  Theory & Practice,Tamara A Johnson,17:00,18:20,TuTh
126673,2015 Spring,2015,Spring,20041,35791,SESP,HDPS,305-0,1,Identity and Motivation,Mesmin Patrick Destin,10:00,11:20,MoWe
126674,2015 Spring,2015,Spring,707,35789,SESP,HDPS,340-0,20,Marriage 101:  Building Loving and Lasting Relationships,Alexandra Hambright Solomon,12:30,13:50,TuTh
126675,2015 Spring,2015,Spring,672,37120,SESP,HDSP,404-0,20,Adult Development and Aging,Claudia Maria Haase,14:00,17:00,Th
126676,2015 Spring,2015,Spring,676,37121,SESP,HDSP,415-0,20,Nature vs. Nurture Revisited,Emma K Adam,09:00,12:00,Tu
126677,2015 Spring,2015,Spring,682,37122,SESP,HDSP,429-0,20,Social-Community Interventions,Barton Jay Hirsch,13:00,15:30,Mo
126678,2015 Spring,2015,Spring,683,37123,SESP,HDSP,430-0,20,Economics of Social Policy,Clement Kirabo Jackson,14:00,17:00,Tu
126679,2015 Spring,2015,Spring,20406,35814,SESP,HDSP,435-0,20,Advanced Qualitative Methods,Cynthia Ellen Coburn,14:00,17:00,Th
126681,2015 Spring,2015,Spring,577,35815,SESP,LOC,211-0,20,Intro to Organization Theory & Practice,Gail Ann Berger,11:00,13:50,Tu
126682,2015 Spring,2015,Spring,581,35816,SESP,LOC,306-0,20,Studies in Organizational Change,Mindy Douthit,09:00,11:50,We
126683,2015 Spring,2015,Spring,596,35830,SESP,LRN_SCI,402-0,20,Social Dimensions of Teaching & Learning,Wan Shun Eva Lam,14:30,17:30,Mo
126684,2015 Spring,2015,Spring,603,37144,SESP,LRN_SCI,429-0,20,Design of Learning Environments,Matthew Wayne Easterday,09:30,10:50,MoWe
126687,2015 Spring,2015,Spring,614,35832,SESP,LRN_SCI,451-0,22,Topics in Learning Sciences,Michael Stephen Horn,18:00,21:00,We
126685,2015 Spring,2015,Spring,614,35831,SESP,LRN_SCI,451-0,20,Topics in Learning Sciences,Cynthia Ellen Coburn,14:00,17:00,Th
126689,2015 Spring,2015,Spring,614,37487,SESP,LRN_SCI,451-0,24,Topics in Learning Sciences,Uriel J Wilensky,14:00,15:20,TuTh
126688,2015 Spring,2015,Spring,614,35834,SESP,LRN_SCI,451-0,23,Topics in Learning Sciences,Menachem Y. Jona,15:00,17:00,We
126686,2015 Spring,2015,Spring,614,35835,SESP,LRN_SCI,451-0,21,Topics in Learning Sciences,David Neil Rapp,11:00,12:30,Th
126690,2015 Spring,2015,Spring,16668,37147,SESP,LRN_SCI,452-0,20,Constructionism Seminar,Uriel J Wilensky,13:30,16:30,We
128682,2015 Spring,2015,Spring,850,39143,SESP,MS_ED,427-0,21,Educating Exceptional Children,,18:00,20:50,We
126702,2015 Spring,2015,Spring,822,35874,SESP,MS_ED,451-0,20,Topics in Teaching and Learning,Penny Lundquist,14:00,17:00,Th
126704,2015 Spring,2015,Spring,15447,35880,SESP,MS_HE,408-0,20,"Research and Analysis III: Analysis, Intrepretation, and Dissemination",Lois C Trautvetter,18:00,21:00,Th
126705,2015 Spring,2015,Spring,20736,37794,SESP,MS_HE,451-0,20,Special Topics in Higher Education,,18:00,21:00,We
126706,2015 Spring,2015,Spring,16107,35884,SESP,MS_HE,467-0,20,History & Philosophy of Higher Education,Eugene Y Lowe Jr,18:00,21:00,Tu
126707,2015 Spring,2015,Spring,19838,37796,SESP,MS_HE,471-0,20,The Comprehensive Community College,Pamela G Schuetz,18:00,21:00,Mo
126708,2015 Spring,2015,Spring,16779,35885,SESP,MS_HE,484-0,20,Leadership and Professional Pathways in Higher Education,Elizabeth R Hayford,18:00,21:00,We
126709,2015 Spring,2015,Spring,19843,35889,SESP,MS_HE,485-0,20,Internship in Higher Education,Lois C Trautvetter,,,
126710,2015 Spring,2015,Spring,15576,35822,SESP,MS_LOC,420-0,20,Accelerating Learning & Performance,Ryan Edward Smerek,,,
126711,2015 Spring,2015,Spring,15696,35823,SESP,MS_LOC,430-0,20,Creating & Sharing Knowledge,Jeffrey D. Merrell,,,
126712,2015 Spring,2015,Spring,15501,35820,SESP,MS_LOC,431-0,20,Leading With Strategic Thinking,Byron K Simerson,18:00,21:00,Mo
126713,2015 Spring,2015,Spring,15500,35819,SESP,MS_LOC,440-0,20,Executing Strategic Change,Ghazala Ovaice,18:00,21:00,Th
126715,2015 Spring,2015,Spring,15925,35824,SESP,MS_LOC,460-1,20,Practicum,Ryan Edward Smerek,,,
126716,2015 Spring,2015,Spring,15926,35825,SESP,MS_LOC,460-2,20,Practicum,Ryan Edward Smerek,,,
126717,2015 Spring,2015,Spring,15570,35821,SESP,MS_LOC,461-0,20,Capstone I: Introduction to Research Methods,Mindy Douthit,,,
126718,2015 Spring,2015,Spring,19048,35827,SESP,MS_LOC,495-0,20,MSLOC Internship,Kimberly S Scott,,,
126719,2015 Spring,2015,Spring,20131,35828,SESP,MS_LOC,499-1,20,Independent Study,Kimberly S Scott,,,
126720,2015 Spring,2015,Spring,15430,36901,SESP,SESP,195-2,20,Community Engagement,Jennifer L Hirsch,14:00,17:00,Fr
126721,2015 Spring,2015,Spring,634,36840,SESP,SESP,201-0,20,Human Development: Childhood and Adolescence,Jill Gerber,11:00,12:20,TuTh
126722,2015 Spring,2015,Spring,635,36841,SESP,SESP,203-0,20,Human Development: Adulthood and Aging,Claudia Maria Haase,11:00,12:20,MoWe
126723,2015 Spring,2015,Spring,15701,37798,SESP,SESP,210-0,20,Introduction to Statistics and Research Methodology,Clement Kirabo Jackson,14:00,15:20,MoWe
126725,2015 Spring,2015,Spring,633,36839,SESP,SESP,298-0,21,Student Organized Seminar,Susan Elizabeth Olson,15:30,16:50,TuTh
126724,2015 Spring,2015,Spring,633,36838,SESP,SESP,298-0,20,Student Organized Seminar,Susan Elizabeth Olson,17:30,18:50,MoWe
126726,2015 Spring,2015,Spring,15432,36902,SESP,SESP,299-2,20,Certificate in Civic Engagement- Capstone Project,Paul Howard Arntson,,,
126727,2015 Spring,2015,Spring,17556,36908,SESP,SESP,303-0,20,Program Design and Implementation,Daniel Maurice Cohen,11:00,12:20,TuTh
126728,2015 Spring,2015,Spring,646,37799,SESP,SESP,317-0,20,Gender and the Life Course,Jill Gerber,12:30,13:50,TuTh
126729,2015 Spring,2015,Spring,15803,36906,SESP,SESP,319-0,20,Family Development in a Changing Society,Jelani Mandara,14:00,15:20,TuTh
126730,2015 Spring,2015,Spring,20039,37800,SESP,SESP,321-0,20,Child Development: The African American Experience,Jelani Mandara,15:30,16:50,TuTh
126731,2015 Spring,2015,Spring,15698,36904,SESP,SESP,351-0,21,Special Topics,Penelope L Peterson,14:00,16:50,Tu
126732,2015 Spring,2015,Spring,15698,36905,SESP,SESP,351-0,22,Special Topics,Matthew Wayne Easterday,12:30,13:50,MoWe
